23.8	1.35245e+35
23.9	1.35659e+35
24	1.36072e+35
24.1	1.36484e+35
24.2	1.36896e+35
24.3	1.37307e+35
24.4	1.37718e+35
24.5	1.38128e+35
24.6	1.38537e+35
24.7	1.38945e+35
24.8	1.39353e+35
24.9	1.39761e+35
25	1.40167e+35
